Country,Embassy Name,Embassy Address,Google Maps URL
Guinea,Embassy of France,"G76P+843, Avenue du Commerce (Kaloum, Blvd de Commerce, Conakry, Guinea",https://www.google.com/maps/place/?q=place_id:ChIJCzhFO5fQHA8R5TKCD9gbqOU
Gambia,Agence Consulaire De France Gambia,"TAF ESTATES, Brufut, Gambia",https://www.google.com/maps/place/?q=place_id:ChIJwZ3A3gmXwg4RXW1Z-ODxaZ0
Guinea-Bissau,Embassy of France,"Bissau, Guinea-Bissau",https://www.google.com/maps/place/?q=place_id:ChIJ_fa6Vxzb5g4RQjbaYKQ76ZM
Equatorial Guinea,Embassy of France,"Carr. del Aeropuerto, Malabo, Equatorial Guinea",https://www.google.com/maps/place/?q=place_id:ChIJ0yppwuyeZhAR7dHja1hu72I
Greece,Embassy of France,"Leof. Vasilissis Sofias 7, Athina 106 71, Greece",https://www.google.com/maps/place/?q=place_id:ChIJL29RNj-9oRQRYT6vEtydtP8
Greece,Consulate of France,"6 rue, Akadimias, Athina 106 71, Greece",https://www.google.com/maps/place/?q=place_id:ChIJr9rvyTi9oRQR2Jm3JqHQMh8
French Guiana,Embassy of France,"Dr. J.F. Nassylaan 23, Paramaribo, Suriname",https://www.google.com/maps/place/?q=place_id:ChIJl4VE6crKCY0R6RKaPS_iLgk
Guam,Ambassade de France aux Philippines,"Extension et, 16th Floor Pacific Star Building angle Senator Gil Puyat, Makati Ave, Makati, 1200, Philippines",https://www.google.com/maps/place/?q=place_id:ChIJ5eeQARLJlzMRgeRwN-aA95o
Hong Kong,Consulat Général de France / Consulate General of France,"25/F & 26/F Tower II, Admiralty Centre, 18 Harcourt Rd, Central, Hong Kong",https://www.google.com/maps/place/?q=place_id:ChIJG-EZBmcABDQR0Ql_wWn8pxA
Honduras,Embassy of France,"la BID, Colonia Altos Lomas del Guijarro Sur 4ta. Avenida, 2da Calle Bloque B, Lote 7, Fte a, Tegucigalpa 11101, Honduras",https://www.google.com/maps/place/?q=place_id:ChIJyVpar9yib48Rt-IX5AALOw4
