Country,Embassy Name,Embassy Address,Google Maps URL
Russian Federation,Embassy of Turkey,"7-Y Rostovskiy Pereulok, 12, Moscow, Russia, 119121",https://www.google.com/maps/place/?q=place_id:ChIJT96O2LtLtUYRp3yPi1QEH_o
Rwanda,Embassy Of Turkey,"KG 2 Ave, Kigali, Rwanda",https://www.google.com/maps/place/?q=place_id:ChIJH4XIQomm3BkRoHN-42fSo3I
Saudi Arabia,Embassy of Turkey,"MJJC+2HG, Abdullah Alsahmi St, Al Safarat, Riyadh 12523, Saudi Arabia",https://www.google.com/maps/place/?q=place_id:ChIJg6ZHSE4cLz4Ra6crG_8D_B4
Sudan,Embassy of the Republic of Turkey,"JG3Q+W4H, El Baladiya Ave, Khartoum, Sudan",https://www.google.com/maps/place/?q=place_id:ChIJlcDq0v-RjhYRUDUiauPxPWo
Senegal,Embassy of Turkey,"Mamelles, Derrière Camp Militaire Colonel Mahécor Diouf, Rte de la Corniche O, Dakar, Senegal",https://www.google.com/maps/place/?q=place_id:ChIJxYcwUppywQ4R655XQh_S10c
Singapore,Embassy of Turkey in Singapore,"2 Shenton Wy, Singapore 068804",https://www.google.com/maps/place/?q=place_id:ChIJ62gB_w0Z2jERb2Rqma5N3r8
Solomon Islands,Embassy of Turkey,"35 Ilia Chavchavadze Avenue, Tbilisi 0179, Georgia",https://www.google.com/maps/place/?q=place_id:ChIJ81EVOzFzREARn82ejvWkfjk
Solomon Islands,Embassy of Turkey,"59M5+9MG, Lefkoşa 99010",https://www.google.com/maps/place/?q=place_id:ChIJCxcTAkgX3hQRWLhjUlmjEMo
Sierra Leone,Honorary Consulate of Turkey,"5 Lightfoot Boston St, Freetown, Sierra Leone",https://www.google.com/maps/place/?q=place_id:ChIJMRf3ErrDBA8ReIPrhLRsZ-w
Somalia,Embassy of Turkey,"29P3+MVC, Mogadishu, Somalia",https://www.google.com/maps/place/?q=place_id:ChIJ78xmFd5DWD0RZnI7TpFjsME
Somalia,"Consulate General of Turkey in Hargeisa,Waqooyi Galbeed, Somalia","H36G+XQ9, Hargeisa, Somalia",https://www.google.com/maps/place/?q=place_id:ChIJbYyRyBy_KBYRDKDVT_qs6jA
Serbia,Embassy of Turkey,"Krunska 1, Beograd 11000, Serbia",https://www.google.com/maps/place/?q=place_id:ChIJga70-aV6WkcRhHjgh2vx-rU
Serbia,Embassy of Turkey,"Kneza Miloša, Beograd, Serbia",https://www.google.com/maps/place/?q=place_id:ChIJASZuj6h6WkcRkKthE856_qs
South Sudan,Embassy of the Republic of Turkey,"Block 3K South, Plots No.880-881, Hai Matar, Juba, South Sudan",https://www.google.com/maps/place/?q=place_id:ChIJIaW6UlyAEhcR49geYi5fWtA
Slovakia,Embassy of Turkey,"Holubyho 1287/11, 811 03 Bratislava - Staré Mesto-Staré Mesto, Slovakia",https://www.google.com/maps/place/?q=place_id:ChIJf5uobuKLbEcROCs5pBPIcog
Slovenia,Embassy of Turkey,"VP R Turčije, Livarska ulica 4, 1000 Ljubljana, Slovenia",https://www.google.com/maps/place/?q=place_id:ChIJBwxwD5kyZUcR6Q1E_vbQ0yc
Sweden,Embassy of Turkey,"Dag Hammarskjölds väg 20, 115 27 Stockholm, Sweden",https://www.google.com/maps/place/?q=place_id:ChIJXY5HjlKdX0YRk74g0PyqPCg
Eswatini,Embassy of Turkey,"H5GQ+HMV, Lobamba, Eswatini",https://www.google.com/maps/place/?q=place_id:ChIJX-eGFknL6B4RNy7Gz4fPdfk
Thailand,Embassy of Turkey,"61/1 Chat San Alley, Huai Khwang, Bangkok 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ3_AUotqd4jARb8Toj1SIYxg
Thailand,Embassy of Turkey,"I, Empire Tower 1601, 1617, 1617/1, 16th Floor Yan Nawa, Sathon, Bangkok 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJk5_PzzKf4jAR-uzlCgKHJLU
Tajikistan,Embassy of Turkey,"Rudaki Avenue 17/2, Dushanbe, Tajikistan",https://www.google.com/maps/place/?q=place_id:ChIJS6pq8UbRtTgRWC7X0DJrLiw
Tokelau,Embassy of Turkey,"35 Ilia Chavchavadze Avenue, Tbilisi 0179, Georgia",https://www.google.com/maps/place/?q=place_id:ChIJ81EVOzFzREARn82ejvWkfjk
Turkmenistan,Republic Of Turkey Embassy,"W9PP+RMR, Ashgabat, Turkmenistan",https://www.google.com/maps/place/?q=place_id:ChIJn8oxruP9bz8RZUGSO0qrIyA
Tonga,Embassy of Turkey,"35 Ilia Chavchavadze Avenue, Tbilisi 0179, Georgia",https://www.google.com/maps/place/?q=place_id:ChIJ81EVOzFzREARn82ejvWkfjk
Trinidad and Tobago,Embassy of the Republic of Turkey,"4 Scott St, Port of Spain, Trinidad & Tobago",https://www.google.com/maps/place/?q=place_id:ChIJeyzSHdIJNowR7WZF9XJynv0
Tunisia,Embassy of Turkey,"BP 134 Av. Hedi Karray, Tunis 1082, Tunisia",https://www.google.com/maps/place/?q=place_id:ChIJ6a2zRMg0_RIRgl8ZOue5Bbg
Turkey,"Embassy of Panama in Ankara, Turkey","Aziziye, Orange Flower Residence, Pak Sk. No:1 D:51, 06540 Aziziye/Ankara, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJx-ubAVJP0xQRbgiv2ptmI00
Turkey,Djibouti Embassy in Turkey,"İlkbahar, 613 Sk. No:21, Yildiz/Ankara, Galip Erdem Cd., Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJ3WMXHAdF0xQRatq1DwshWR0
Turkey,"Embassy of the Republic of Kenya in Ankara,Turkey","İlkbahar, Yildiz, Ilkbahar Mah. Galip Erdem Cad, 613. Sk. No.11, 06550 Çankaya/Ankara, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJZ_r9eQdF0xQR3iuFjqbqcXE
Turkey,"Embassy of Zambia in Ankara, Turkey","İlkbahar, Galip Erdem Cd., 06550 Çankaya/Ankara, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJ0VljrABF0xQROsKSggBRDyg
Turkey,Apostolic Nunciature in Turkey (Vatican Embassy),"Birlik, 426/1. Sk. N. 37, 06610 Çankaya/Ankara, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJ5WuO62FF0xQRQnAMMF8ANEc
"Tanzania, United Republic of",Embassy of Turkey,"Residence of the Turkish Embassador, Toure Dr, Dar es Salaam, Tanzania",https://www.google.com/maps/place/?q=place_id:ChIJVzX3BY9MXBgRHqXjUjmZ_O8
Uganda,Embassy of Turkey,"23 Prince Charles Dr, Kampala, Uganda",https://www.google.com/maps/place/?q=place_id:ChIJb9lfFI-7fRcRk-cH4TcKV-c
Uganda,Embassy of Turkey,"8HGQ+XXG, Elgon Terrace Rd, Kampala, Uganda",https://www.google.com/maps/place/?q=place_id:ChIJhaX325u7fRcRZwkgtezdZGU
Ukraine,Embassy of Turkey,"Panasa Myrnoho St, 22, Kyiv, Ukraine, 01011",https://www.google.com/maps/place/?q=place_id:ChIJfd3EQA_P1EARlSGjh6GlZlI
United States,Embassy of Turkey,"35 Ilia Chavchavadze Avenue, Tbilisi 0179, Georgia",https://www.google.com/maps/place/?q=place_id:ChIJ81EVOzFzREARn82ejvWkfjk
United States,Embassy of Turkey,"2525 Massachusetts Ave NW, Washington, DC 20008, United States",https://www.google.com/maps/place/?q=place_id:ChIJWRQA1sy3t4kRwK6gwFTJypk
United States,Consulate General of Turkey,"8500 Wilshire Blvd #900, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/?q=place_id:ChIJc2NNTWu5woARJF8PhMPS9yY
Holy See (Vatican City State),Embassy of Turkey to the Holy See,"Via Serchio, 9-11, 00198 Roma RM, Italy",https://www.google.com/maps/place/?q=place_id:ChIJE4Hi3RZhLxMRFmkAiHsRsVs
"Venezuela, Bolivarian Republic of",Embassy of Turkey,"F4GM+M53, Calle la Vuelta Del Zorro, Caracas 1080, Distrito Capital, Venezuela",https://www.google.com/maps/place/?q=place_id:ChIJC_sFcvJYKowRUiRkCxJGgXU
"Virgin Islands, British",Embassy of Turkey,"35 Ilia Chavchavadze Avenue, Tbilisi 0179, Georgia",https://www.google.com/maps/place/?q=place_id:ChIJ81EVOzFzREARn82ejvWkfjk
Wallis and Futuna,Consulate General of the Republic of Turkey,"Ionon 14, Komotini 691 00, Greece",https://www.google.com/maps/place/?q=place_id:ChIJ2SzQiYntrRQRLt6BbsVrwGo
Yemen,Embassy of Turkey,"853J+RP4، شارع حده, Sana'a, Yemen",https://www.google.com/maps/place/?q=place_id:ChIJlUIANrvEAxYRJfGBC0iJpvo
South Africa,Embassy : Turkey,"86 Main Rd, St James, Cape Town, 7946, South Africa",https://www.google.com/maps/place/?q=place_id:ChIJsRktqkZAzB0R2nwFu6_PG5U
Zimbabwe,Embassy of Turkey,"624W+7H8, Harare, Zimbabwe",https://www.google.com/maps/place/?q=place_id:ChIJYzjOSW6lMRkR-WZ_sSjJLDA
